ID_Equipe,Semestre,window_end_day,rolling_7d_value,tier,evaluator_score_t3,planning_artifact_present_t1,planning_scope_log1p_t1,team_full_period_rolling_max,team_full_period_rolling_intensity_pct,activity_metric
TEAM_01,2025.2,-16,376.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,28.122662677636498,clean_source_or_test_changed_lines
TEAM_01,2025.2,-15,376.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,28.122662677636498,clean_source_or_test_changed_lines
TEAM_01,2025.2,-14,0.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2025.2,-13,0.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2025.2,-12,0.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2025.2,-11,0.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2025.2,-10,0.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2025.2,-9,0.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2025.2,-8,0.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2025.2,-7,0.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2025.2,-6,0.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2025.2,-5,0.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2025.2,-4,0.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2025.2,-3,0.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2025.2,-2,0.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2025.2,-1,956.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,71.50336574420344,clean_source_or_test_changed_lines
TEAM_01,2025.2,0,1337.0,Lower evaluator score / weaker planning,1.5,True,4.143134726391533,1337.0,100.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-110,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-109,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-108,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-107,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-106,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-105,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-104,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-103,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-102,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-101,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-100,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-99,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-98,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-97,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-96,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-95,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-94,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-93,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-92,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-91,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-90,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-89,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-88,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-87,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-86,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-85,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-84,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-83,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-82,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-81,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-80,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-79,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-78,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-77,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
